amuse,avg_step_ms,best_val_acc,best_val_loss,col_gamma,elapsed_sec,ema_beta,ema_gamma,ema_rest_frac,ema_warmup_frac,epoch,examples_per_sec,external_lr,fallback_beta1,fallback_beta2,fallback_lr_mult,fallback_mode,fallback_weight_decay,gpu,lr,lr_final_scale,lr_schedule,max_memory_mb,mimuon,mimuon_mix,momentum,muown_mag_lr_mult,normuon,normuon_aspect_scale,normuon_beta,opt_fallback_count,opt_group_count,opt_matrix_count,opt_soda_weight,optimizer,overall_examples_per_sec,pmuon_beta,pmuon_eq,root_grouping,root_normuon_mode,row_gamma,seed,sfplus_adamc_decay,sfplus_beta1,sfplus_beta1_anneal_steps,sfplus_beta1_max,sfplus_beta_anneal,sfplus_c_warmup,sfplus_c_warmup_enabled,sfplus_inner_momentum,sfplus_polyak,sfplus_polyak_beta,sfplus_r,sfplus_weight_lr_power,soda,split_seed,step,step_timing,test_examples,torch,train_acc,train_examples,train_loss,train_val_size,trial,type,use_gram,val_acc,val_examples,val_loss,val_source,weight_decay,wsd_decay_frac
True,21.733205550942586,70.26,0.8285308148384094,0.0,25.67808527080342,0.03,0.995,0.1,0.2,11,22106.19583758574,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23558.420721686598,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.1775323275862,45000,0.8882414034043236,5000,ema_muown_wsd_lr0.01_wd0_flr1_mag0.5_b0.03_g0.995,epoch,True,70.26,5000,0.8285308148384094,train_split,0.0,0.2
True,21.767748203984965,70.04,0.8300534671783447,0.0,25.64426337601617,0.06,0.995,0.1,0.2,11,24355.51791342269,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23521.036498679707,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.05854885057471,45000,0.8938033183415731,5000,ema_muown_wsd_lr0.01_wd0_flr1_mag0.5_b0.06_g0.995,epoch,True,70.04,5000,0.8300534671783447,train_split,0.0,0.2
True,21.912110196221334,70.14,0.8284651308059693,0.0,25.780413921922445,0.15,0.995,0.1,0.2,11,24721.032301606465,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23366.07453207736,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.08324353448276,45000,0.8934879707193922,5000,ema_muown_wsd_lr0.01_wd0_flr1_mag0.5_b0.15_g0.995,epoch,True,70.14,5000,0.8284651308059693,train_split,0.0,0.2
True,21.75365505232458,69.88,0.8261055187225341,0.0,25.54869912401773,0.1,0.995,0.1,0.2,11,22075.818152819444,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23536.274652166467,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.23814655172414,45000,0.8910002509752909,5000,ema_muown_wsd_lr0.01_wd0_flr1_mag0.5_b0.1_g0.995,epoch,True,69.88,5000,0.8261055187225341,train_split,0.0,0.2
True,21.37151109170654,71.74,0.7817171955108643,0.0,25.32087001693435,0.03,0.995,0.1,0.2,11,24078.717935127166,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23957.12674705007,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,69.41451149425288,45000,0.8558028552724027,5000,ema_muown_wsd_lr0.01_wd0_flr1_mag1_b0.03_g0.995,epoch,True,71.74,5000,0.7817171955108643,train_split,0.0,0.2
True,21.72090093738139,72.8,0.7739579649925232,0.0,25.55645220610313,0.06,0.995,0.1,0.2,11,23863.2391466964,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23571.766266787516,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,69.70411278735632,45000,0.8480250588778792,5000,ema_muown_wsd_lr0.01_wd0_flr1_mag1_b0.06_g0.995,epoch,True,72.8,5000,0.7739579649925232,train_split,0.0,0.2
True,21.785175656833797,72.16,0.7796499453544616,0.0,25.743569731945172,0.15,0.995,0.1,0.2,11,23009.827338449333,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23502.220411952043,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,69.43696120689656,45000,0.8527593071433319,5000,ema_muown_wsd_lr0.01_wd0_flr1_mag1_b0.15_g0.995,epoch,True,72.16,5000,0.7796499453544616,train_split,0.0,0.2
True,21.728528934036706,71.84,0.7816270567893981,0.0,25.70780789409764,0.1,0.995,0.1,0.2,11,22367.888106349033,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23563.49118499119,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,69.47737068965517,45000,0.8548300876014534,5000,ema_muown_wsd_lr0.01_wd0_flr1_mag1_b0.1_g0.995,epoch,True,71.84,5000,0.7816270567893981,train_split,0.0,0.2
True,20.177219613005633,70.06,0.8455868849754333,0.0,24.105997433885932,0.0,0.99,0.2,0.3,11,23631.08716398905,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1122.96142578125,False,0.85,0.95,0.5,False,False,0.95,,,,,muown,25375.15127554939,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.73527298850574,45000,0.9045225087253527,5000,muown_wsd_lr0.008_wd0_flr0.5_mag0.5,epoch,True,70.06,5000,0.8455868849754333,train_split,0.0,0.2
True,20.176617811805073,70.74,0.8194363589286804,0.0,24.030411469982937,0.0,0.99,0.2,0.3,11,24018.315516267747,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1122.96142578125,False,0.85,0.95,1.0,False,False,0.95,,,,,muown,25375.908131660974,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.44917385057471,45000,0.8787117847080889,5000,muown_wsd_lr0.008_wd0_flr0.5_mag1,epoch,True,70.74,5000,0.8194363589286804,train_split,0.0,0.2
True,20.85624472706461,70.0,0.8247425783157348,0.0,24.721854955190793,0.0,0.99,0.2,0.3,11,23145.362994182193,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1122.96142578125,False,0.85,0.95,0.5,False,False,0.95,,,,,muown,24549.00231083263,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.94181034482759,45000,0.8953901899271998,5000,muown_wsd_lr0.012_wd0_flr0.5_mag0.5,epoch,True,70.0,5000,0.8247425783157348,train_split,0.0,0.2
True,20.472367870187835,71.22,0.8124871808052063,0.0,24.357803831109777,0.0,0.99,0.2,0.3,11,25242.384294982076,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.012,0.1,wsd,1122.96142578125,False,0.85,0.95,1.0,False,False,0.95,,,,,muown,25009.32003794158,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.84877873563218,45000,0.869761669087684,5000,muown_wsd_lr0.012_wd0_flr0.5_mag1,epoch,True,71.22,5000,0.8124871808052063,train_split,0.0,0.2
True,20.372319661912247,71.04,0.813574207687378,0.0,24.25812830007635,0.0,0.99,0.2,0.3,11,23106.05095208368,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1122.96142578125,False,0.85,0.95,0.5,False,False,0.95,,,,,muown,25132.140497344873,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.43345905172414,45000,0.8793333028924877,5000,muown_wsd_lr0.014_wd0_flr0.5_mag0.5,epoch,True,71.04,5000,0.813574207687378,train_split,0.0,0.2
True,20.667094812448354,72.7,0.7735399413108826,0.0,24.51134870108217,0.0,0.99,0.2,0.3,11,24570.10593872136,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.014,0.1,wsd,1122.96142578125,False,0.85,0.95,1.0,False,False,0.95,,,,,muown,24773.68031870684,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,70.02065373563218,45000,0.8357113914928217,5000,muown_wsd_lr0.014_wd0_flr0.5_mag1,epoch,True,72.7,5000,0.7735399413108826,train_split,0.0,0.2
True,20.34118226162868,69.54,0.8446224788665772,0.0,24.210127664962783,0.0,0.99,0.2,0.3,11,23704.457609959412,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1122.96142578125,False,0.85,0.95,0.5,False,False,0.95,,,,,muown,25170.61168887069,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.42995689655173,45000,0.9088855954422348,5000,muown_wsd_lr0.01_wd0_flr0.5_mag0.5,epoch,True,69.54,5000,0.8446224788665772,train_split,0.0,0.2
True,20.270709305202367,71.52,0.8293466119766235,0.0,24.115260624093935,0.0,0.99,0.2,0.3,11,24930.645466196864,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.01,0.1,wsd,1122.96142578125,False,0.85,0.95,1.0,False,False,0.95,,,,,muown,25258.119599623384,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.72404813218391,45000,0.8970854816765621,5000,muown_wsd_lr0.01_wd0_flr0.5_mag1,epoch,True,71.52,5000,0.8293466119766235,train_split,0.0,0.2
